GroupId	WebsiteName	PatternType	Missed	Junk	Outof	LeftPattern	RightPattern
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a href="" class=_3Zg
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Home Styler Store</s
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Appliances</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy titl
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	Town</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Ajanta</span></a></li>
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	</a><svg width="" height="" viewBox="" xmlns="" class=_2XP0B_><path d="" fill="" class=_24NaUy></pat
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Styler Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Flipkart Smar
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Entertainment</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" 
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 & Furniture</span><svg width="" height="" viewBox="" xmlns="" class=_3ynUUz><path d="" fill="" clas
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Theatres</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Speakers</span></
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Decor</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href="">
1	flipkart	noValuePattern_class	0	8	4	 Set Top Box</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	gyms</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Cardio Equipment</span
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a href="" class=_3Zg
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Home Styler Store</s
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Appliances</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy titl
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	Town</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Ajanta</span></a></li>
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	</a><svg width="" height="" viewBox="" xmlns="" class=_2XP0B_><path d="" fill="" class=_24NaUy></pat
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Styler Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Flipkart Smar
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Entertainment</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" 
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 & Furniture</span><svg width="" height="" viewBox="" xmlns="" class=_3ynUUz><path d="" fill="" clas
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Theatres</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Speakers</span></
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Decor</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href="">
1	flipkart	noValuePattern_class	0	8	4	s Appliances</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	gyms</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Cardio Equipment</span
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a href="" class=_3Zg
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Home Styler Store</s
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Appliances</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy titl
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	Town</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Ajanta</span></a></li>
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	</a><svg width="" height="" viewBox="" xmlns="" class=_2XP0B_><path d="" fill="" class=_24NaUy></pat
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Styler Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Flipkart Smar
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Entertainment</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" 
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 & Furniture</span><svg width="" height="" viewBox="" xmlns="" class=_3ynUUz><path d="" fill="" clas
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Theatres</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Speakers</span></
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Decor</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href="">
1	flipkart	noValuePattern_class	0	8	4	le=""><span>The Home Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	gyms</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Cardio Equipment</span
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a href="" class=_3Zg
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Home Styler Store</s
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 Appliances</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy titl
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	Town</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Ajanta</span></a></li>
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	</a><svg width="" height="" viewBox="" xmlns="" class=_2XP0B_><path d="" fill="" class=_24NaUy></pat
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 Styler Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Flipkart Smar
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 Entertainment</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" 
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 & Furniture</span><svg width="" height="" viewBox="" xmlns="" class=_3ynUUz><path d="" fill="" clas
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 Theatres</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Speakers</span></
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	 Decor</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href="">
1	flipkart	noValuePattern_class	0	8	4	</span></div></div></div></div></div><div class=_1joEet><div class=_1HEvv0><a class=_1KHd47 href="">	gyms</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Cardio Equipment</span
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a href="" class=_3Zg
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Home Styler Store</s
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Appliances</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy titl
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	Town</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Ajanta</span></a></li>
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	</a><svg width="" height="" viewBox="" xmlns="" class=_2XP0B_><path d="" fill="" class=_24NaUy></pat
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Styler Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Flipkart Smar
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Entertainment</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" 
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 & Furniture</span><svg width="" height="" viewBox="" xmlns="" class=_3ynUUz><path d="" fill="" clas
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Theatres</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Speakers</span></
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Decor</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href="">
1	flipkart	noValuePattern_class	0	8	4	"" href=""><span>Yoga Mats</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	gyms</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Cardio Equipment</span
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a href="" class=_3Zg
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Home Styler Store</s
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 Appliances</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy titl
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	Town</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Ajanta</span></a></li>
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	</a><svg width="" height="" viewBox="" xmlns="" class=_2XP0B_><path d="" fill="" class=_24NaUy></pat
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 Styler Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Flipkart Smar
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 Entertainment</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" 
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 & Furniture</span><svg width="" height="" viewBox="" xmlns="" class=_3ynUUz><path d="" fill="" clas
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 Theatres</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Speakers</span></
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	 Decor</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href="">
1	flipkart	noValuePattern_class	0	8	4	ss=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Small 	gyms</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Cardio Equipment</span
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a href="" class=_3Zg
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Home Styler Store</s
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Appliances</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy titl
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	Town</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Ajanta</span></a></li>
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	</a><svg width="" height="" viewBox="" xmlns="" class=_2XP0B_><path d="" fill="" class=_24NaUy></pat
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Styler Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Flipkart Smar
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Entertainment</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" 
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 & Furniture</span><svg width="" height="" viewBox="" xmlns="" class=_3ynUUz><path d="" fill="" clas
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Theatres</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Speakers</span></
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	 Decor</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href="">
1	flipkart	noValuePattern_class	0	8	4	ts & Carpets</span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>Smart 	gyms</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Cardio Equipment</span
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a href="" class=_3Zg
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Home Styler Store</s
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Appliances</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy titl
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	Town</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Ajanta</span></a></li>
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	</a><svg width="" height="" viewBox="" xmlns="" class=_2XP0B_><path d="" fill="" class=_24NaUy></pat
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Styler Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Flipkart Smar
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Entertainment</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" 
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 & Furniture</span><svg width="" height="" viewBox="" xmlns="" class=_3ynUUz><path d="" fill="" clas
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Theatres</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Speakers</span></
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	 Decor</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href="">
1	flipkart	noValuePattern_class	0	8	4	tle="" href=""><span>Bosch</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>	gyms</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Cardio Equipment</span
1	flipkart	noValuePattern_class	0	8	4	li class=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI _1h5QLb><a href="" class=_3Zg
1	flipkart	noValuePattern_class	0	8	4	li class=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>	 Store</span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" href=""><span>Home Styler Store</s
1	flipkart	noValuePattern_class	0	8	4	li class=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>	 Automation</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
1	flipkart	noValuePattern_class	0	8	4	li class=_2GG4xt><ul class=QPOmNK><li class=_1KCOnI _1h5QLb><a class=_3ZgIXy title="" href=""><span>	 Appliances</span><span class=nsslWl></span></a></li><li class=_1KCOnI><a class=_3ZgIXy title="" hre
